attachment_path,literature_count,literature_ids_json
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融危机、宏观审慎管理框架与中央银行的独立性.pdf,1,[3732]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于Logistic模型的我国商业银行房地产信贷风险研究.pdf,1,[3733]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\湖州市区商品住宅价格波动及影响因素研究.pdf,1,[3734]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动区域差异分析.pdf,1,[3735]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融机构“大而不倒”问题_发展沿革、解决方案与政策启示.pdf,1,[3736]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\共同行业贷款关联对银行系统性风险的影响研究.pdf,1,[3737]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国引发系统性金融风险的潜在因素与化解之策——基于时间和空间维度的分析.pdf,1,[3738]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\深圳市房地产市场与宏观经济波动.pdf,1,[3739]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动影响因素实证研究.pdf,1,[3740]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动的区域差异的实证分析.pdf,1,[3741]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行违约风险是系统性的吗.pdf,1,[3742]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国商业银行宏观审慎监管的效果研究.pdf,1,[3743]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\小世界银行网络、非线性效应和尾部风险：随机动态视角.pdf,1,[3744]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\国内房地产经济波动及金融风险防控探究.pdf,1,[3745]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价涨势的区域异质性及时期差异性研究——基于中国30个省市面板数据的实证分析.pdf,1,[3746]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产经济波动与金融风险防范策略研究.pdf,1,[3747]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\信贷扩张、房价波动与银行系统性风险相互关系研究.pdf,1,[3748]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动对消费的影响分析——基于VAR模型的实证研究.pdf,1,[3749]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\欧美银行业系统性风险短期难消.pdf,1,[3750]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产价格波动与通货膨胀预期关系研究综述.pdf,1,[3751]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行风险承担与所有权结构耦合研究——基于2003～2013中国上市银行数据.pdf,1,[3752]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化对银行信贷风险的影响.pdf,1,[3753]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\探讨平衡存款保险制度防范系统风险与激励民营银行的作用.pdf,1,[3754]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\财务柔性是否会影响商业银行系统性风险_——基于信贷过度扩张与表外业务渠道.pdf,1,[3755]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\网络分析在复杂数据结构与金融系统性风险研究中的应用.pdf,1,[3756]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国银行间市场双边风险传染效应研究——基于产能过剩行业波动冲击的视角.pdf,1,[3757]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“商业银行为核心”的影子银行系统性风险研究.pdf,1,[3758]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\巴塞尔协议Ⅲ的新近进展及其影响初探.pdf,1,[3759]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动与中央银行货币政策调控——来自货币供应量、汇率和利率的证据.pdf,1,[3760]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\统筹金融市场基础设施监管  防范系统性金融风险.pdf,1,[3761]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于有序聚类分析的房地产周期波动与影响因素研究.pdf,1,[3762]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\积极应对房地产市场引发的银行风险.pdf,1,[3763]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行：概念、特征与监管框架研究.pdf,1,[3764]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\财政支出、房地产价格对系统性金融风险的影响研究——基于TVP-SV-VAR模型的实证分析.pdf,1,[3765]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\三四线城市商品住宅价格上涨的政策因素研究.pdf,1,[3766]
"C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\如何防范银行系统性风险_去杠杆、稳杠杆,还是优杠杆_——基于表外业务结构性数据的实证研究.pdf",1,[3767]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价对我国银行系统性风险的影响研究.pdf,1,[3768]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国影子银行的功能与风险研究.pdf,1,[3770]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行对公房地产信贷系统性风险成因及对策研究.pdf,1,[3771]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\后危机时代的外商直接投资与房地产市场波动——以江苏省为例.pdf,1,[3772]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\人口年龄结构对我国住房价格影响的实证研究.pdf,1,[3774]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\温州市房地产周期波动研究.pdf,1,[3775]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国货币供给量对房地产价格波动影响研究.pdf,1,[3776]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融风险对房地产开发投资的影响.pdf,1,[3777]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国银行信贷对房地产价格波动的影响.pdf,1,[3778]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对宏观经济的影响.pdf,1,[3779]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动与宏观调控效果的实证分析.pdf,1,[3780]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\试论银行贷款与房地产价格波动之间的联系.pdf,1,[3781]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\监管处罚能降低银行系统性风险吗——兼论《中国银行业监督管理委员会行政处罚办法》修订的影响.pdf,1,[3782]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产业持续健康发展研究.pdf,1,[3783]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\社会学视域下中国房地产市场治理研究.pdf,1,[3784]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国商业银行贷款组合规模的风险分散化效应.pdf,1,[3786]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产价格波动、财富效应与居民消费——基于2000～2008年数据的实证研究.pdf,1,[3787]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于Copula-CoVaR方法的上市银行系统性风险研究.pdf,1,[3788]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产经济波动的影响因素与应对策略研究.pdf,1,[3789]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产行业对我国区域金融稳定的影响及对策研究.pdf,1,[3790]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策冲击、银行系统性风险与债权激励机制.pdf,1,[3792]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\国际利率冲击对我国商业银行系统性风险的影响研究.pdf,1,[3793]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于混沌理论的沈阳普通商品住宅价格研究.pdf,1,[3794]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产“限购令”政策效果研究.pdf,1,[3795]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化条件下的银行系统性风险防范研究.pdf,1,[3796]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国新型城镇化道路与房地产市场发展转型——“新型城镇化与房地产发展学术论坛”综述.pdf,1,[3797]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\长三角地区房价对居民消费影响的实证研究.pdf,1,[3798]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国影子银行影响区域金融稳定性的研究.pdf,1,[3799]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产行业对经济社会的影响分析.pdf,1,[3800]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\非利息收入对商业银行系统性风险影响研究.pdf,1,[3801]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策与房地产价格波动的关系分析.pdf,1,[3803]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融科技行业对传统金融行业的风险溢出效应研究.pdf,1,[3804]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资本账户自由化、信贷扩张与系统性银行危机风险.pdf,1,[3805]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对金融稳定的影响效应.pdf,1,[3806]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\经济政策不确定性、投资者情绪与银行系统性风险传染.pdf,1,[3807]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\详解“金稳会”.pdf,1,[3808]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于DSGE模型的我国货币政策对房地产价格波动的影响研究.pdf,1,[3809]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国商业银行系统性金融风险度量研究.pdf,1,[3810]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\存贷比监管改革是否降低了银行系统性风险.pdf,1,[3811]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房产税与房价波动：OECD国家的实证研究与启示.pdf,1,[3812]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率调控对房地产营销市场波动的微观作用机制探究.pdf,1,[3813]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化与中国银行业系统性风险研究.pdf,1,[3815]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行竞争有助于化解系统性风险吗——基于僵尸企业贷款、同业业务及私人部门存款渠道.pdf,1,[3816]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行的风险及监管问题研究.pdf,1,[3817]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\重大公共卫生事件对系统性银行风险的影响研究.pdf,1,[3818]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\减少房地产经济波动避免金融风险的产生.pdf,1,[3819]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于房价波动的我国银行业系统性风险防范研究.pdf,1,[3820]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动与消费增长——基于中国数据的实证分析及理论解释.pdf,1,[3821]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产周期波动与商业银行抵押贷款风险研究.pdf,1,[3822]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于异质预期的房地产价格波动分析.pdf,1,[3823]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\新冠疫情冲击下房地产市场波动研究.pdf,1,[3824]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行网络视角下的风险传染研究.pdf,1,[3825]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行系统性风险溢出研究.pdf,1,[3826]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\经济波动对中国银行业系统性风险影响的实证研究.pdf,1,[3827]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\深圳市房地产周期波动研究——基于主成分分析和H-P滤波方法.pdf,1,[3828]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动影响因素及我国的经验分析.pdf,1,[3829]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\限价房的去与留.pdf,1,[3830]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产价格与通货膨胀的相关性研究.pdf,1,[3831]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\进一步推进新形势下人民银行天津分行各项工作——郭庆平行长在人民银行天津分行中心支行行长座谈会上的讲话(摘要).pdf,1,[3832]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对我国城镇居民消费的影响研究.pdf,1,[3833]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行网络与资本市场的系统性风险——基于沪深担保圈的经验证据.pdf,1,[3834]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\差别化信贷政策的房价“稳定器”效果研究.pdf,1,[3835]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\邮储银行沈阳分行万达集团贷款项目风险控制研究.pdf,1,[3836]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\从金融生态的视角分析我国金融风险的生成和防范.pdf,1,[3837]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“系统重要性银行”统计工作发展现状、问题及建议.pdf,1,[3838]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房屋资产市场价格和实际价值评估的研究综述.pdf,1,[3839]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行理财的系统性风险及其影响因素研究.pdf,1,[3840]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产业金融风险与银行业系统性风险相依结构分析.pdf,1,[3841]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格的影响因素研究.pdf,1,[3842]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产风险引发系统性金融风险问题探讨.pdf,1,[3843]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币供应量对我国房地产价格的影响研究.pdf,1,[3844]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国系统重要性银行识别的实证分析.pdf,1,[3845]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\沪指昨天失守3200点!机构：A股尚无较大系统性风险.pdf,1,[3846]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\央行在宏观审慎监管中扮演着怎样的角色.pdf,1,[3847]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国上市银行流动性创造对系统性风险的影响研究.pdf,1,[3848]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产泡沫对银行业的影响及其对策研究.pdf,1,[3849]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产市场波动、商业银行风险与经济增长.pdf,1,[3850]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率变动对房地产市场的影响.pdf,1,[3851]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产金融风险演进与风险抑制研究.pdf,1,[3852]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产调控政策对商业银行信贷风险的影响.pdf,1,[3853]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\投资者情绪对银行系统性风险的影响研究.pdf,1,[3854]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产价格波动、泡沫测度及区域空间传染研究.pdf,1,[3855]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行间动态借贷模型及风险传染研究.pdf,1,[3856]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\对人民银行职能调整后防范和化解系统性金融风险的思考.pdf,1,[3857]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行互联网贷款发展加剧了系统性风险吗？——兼论互联网贷款新规效用.pdf,1,[3858]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\租购并举政策实施效果研究.pdf,1,[3860]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\信贷资产证券化对商业银行的盈利性、风险性及流动性的影响.pdf,1,[3861]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行间网络的无标度特征.pdf,1,[3862]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\流动性、资产价格波动的隐含信息和货币政策选择——基于中国股票市场与房地产市场的实证分析.pdf,1,[3863]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\SRISK系统性风险测算方法、结果及评述.pdf,1,[3864]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\城市房地产价格异常波动的识别及其影响因素研究.pdf,1,[3865]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\住房政策领域研究热点及演化路径分析——基于知识图谱视角.pdf,1,[3866]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\互联网金融的发展对我国房地产价格波动的影响.pdf,1,[3867]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策不确定性对银行系统性风险的影响——基于中国36家上市银行的经验证据.pdf,1,[3868]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\关联度视角下上市金融机构系统性风险溢出效应的研究.pdf,1,[3869]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对金融稳定性造成的影响.pdf,1,[3870]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价、经济增长与人力资本积累.pdf,1,[3871]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产行业与金融业之间的风险溢出效应研究.pdf,1,[3872]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国货币政策调整对商业银行系统性风险的影响研究.pdf,1,[3873]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中小房地产企业贷款信用风险评价研究.pdf,1,[3874]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于行为金融学的合肥市房地产价格波动分析.pdf,1,[3875]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行间支付结算体系的系统性风险研究.pdf,1,[3876]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国商业银行系统性风险影响因素分析.pdf,1,[3877]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\境外热钱对我国商品房价格的影响——基于全国及苏、浙、粤、沪、渝数据的实证研究.pdf,1,[3878]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化下的风险管控.pdf,1,[3879]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行贷款行为对房地产价格影响的研究.pdf,1,[3880]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行间网络演化与系统性风险研究.pdf,1,[3881]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产业股价波动长记忆性的R_S分析.pdf,1,[3883]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产价格波动研究.pdf,1,[3884]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\粤民投李晓明：如何规避房地产周期波动中的投资风险？.pdf,1,[3885]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产负债表视角下的银行“脱实向虚”与我国银行系统性风险防范.pdf,1,[3886]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策对资产价格的调控效应研究.pdf,1,[3887]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎政策对银行系统性风险的影响研究.pdf,1,[3888]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\松原市房地产信贷与房价波动关系研究.pdf,1,[3889]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化改革进程中的银行风险与防控.pdf,1,[3890]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\居民预期视角下房地产市场波动：解释与特征事实.pdf,1,[3891]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格与银行稳定性关系研究.pdf,1,[3894]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\浅谈商业银行房地产信贷风险及防范.pdf,1,[3895]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产市场系统性风险空间关联及溢出效应.pdf,1,[3896]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\预期冲击与中国房地产市场波动异象研究.pdf,1,[3897]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国商业银行流动性风险管理研究.pdf,1,[3898]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\供给侧改革背景下商业银行发展研究.pdf,1,[3899]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于DCC-GARCH模型的国有银行系统性风险研究.pdf,1,[3900]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产波动对宏观经济的影响研究综述.pdf,1,[3901]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动影响因素实证分析.pdf,1,[3903]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产价格波动的通货膨胀预期效应——基于房地产市场的实证分析.pdf,1,[3904]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产产业安全评价的理论与实证研究.pdf,1,[3906]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\虚拟经济视角下房地产价格波动问题研究.pdf,1,[3907]
